Station,Site_Name,Agency_Name,Lat,Lon,SRadius,MERRALat,MERRALon,IDXi,IDXj,PS,QV10m,Q500,Q850,T10m,T500,T850,WIND,BCSMASS,DUSMASS25,OCSMASS,SO2SMASS,SO4SMASS,SSSMASS25,NISMASS25,TOTEXTTAU,UTC_DATE,UTC_TIME
116,Minsk,,53.9006011,27.558972,11.7,54.0,27.5,577,665,98177.8,2.50295,0.02386,0.0016185909,273.144,241.867,265.144,5.951,0.07636,0.44979,0.31367,0.08496,0.44504,0.46612,0.43409,0.075,20250410,1330
117,Mogadishu,,2.0469343,45.3181623,5.3,2.0,45.312,369,722,100027.51,17.94768,2.87065,0.012405425,302.631,269.866,294.631,5.049,0.27037,2.55502,1.72724,0.02129,1.63989,1.85839,0.0001,0.123,20250410,1330
118,Monrovia,,6.3156068,-10.8073698,16.1,6.25,-10.938,386,542,100367.875,17.47961,1.98819,0.01472698,305.789,268.699,297.789,1.485,1.13735,21.72201,8.87453,0.56567,0.7811,1.21131,0.00024,0.376,20250410,1330
119,Monterrey,,25.6866142,-100.3161126,7.1,25.75,-100.312,464,256,95487.05,7.06961,0.48726,0.0014818308,292.349,261.628,284.349,0.937,0.3424,2.55074,3.77801,5.53589,1.88609,0.73955,0.01681,0.1,20250410,1330
120,Montevideo,,-34.9011127,-56.1645314,13.5,-35.0,-56.25,221,397,101650.93,11.93228,0.12951,0.008577739,293.482,261.906,285.482,6.389,0.0681,0.14863,0.66212,1.41578,0.84085,16.28907,0.00508,0.2,20250410,1330
CC0050109,Montreal,,45.502648,-73.663913,10.1,45.5,-73.438,543,341,102490.26,3.03551,0.32526,0.0012712344,272.939,248.161,264.939,2.494,1.05575,0.97771,3.8522,12.49217,1.91823,0.07633,1.35105,0.105,20250410,1330
122,Moscow,,55.755826,37.6172999,7.4,55.75,37.5,584,697,98254.516,3.43618,0.31034,0.0022885073,272.948,239.861,264.948,2.149,0.89577,1.44883,2.91384,64.85305,7.63794,0.25427,3.56062,0.341,20250410,1330
123,Mostar,,43.3437748,17.8077578,10.4,43.25,17.812,534,634,89185.23,4.14407,0.65905,0.0037422036,279.947,249.537,271.947,2.849,0.19397,1.04003,0.59591,1.63897,3.14359,0.18226,1.68503,0.183,20250410,1330
356DS1010004,Mumbai,U.S. Department of State India - Mumbai,19.07283,72.88261,10.9,19.0,72.812,437,810,99947.89,12.83406,0.62366,0.006118741,306.348,265.241,298.348,3.806,7.68114,3.55,15.51416,76.22543,11.45181,2.91991,0.01242,0.495,20250410,1330
124,Munchen,,48.1351253,11.5819805,12.9,48.25,11.562,554,614,96900.22,5.03492,0.87253,0.0041119196,285.465,254.74,277.465,3.436,0.37338,4.95542,1.62445,2.23848,2.34882,0.24756,2.4773,0.19,20250410,1330
125,Muscat,,23.5880307,58.3828717,11.3,23.5,58.438,455,764,100371.88,20.62389,0.20351,0.0033476069,299.428,264.45,291.428,0.997,0.14569,6.8993,0.91429,0.71318,4.70727,4.07526,0.01482,0.261,20250410,1330
126,Nagoya,,35.1814506,136.9065571,8.1,35.25,136.875,502,1015,96538.25,8.7407,1.49215,0.006247968,284.869,254.596,276.869,1.896,1.20284,13.4079,4.84818,6.003,8.14829,1.61055,0.242,0.82,20250410,1330
127,Naha,,26.2125758,127.6790208,13.9,26.25,127.812,466,986,100902.28,11.282,0.53243,0.009979693,292.21,263.386,284.21,1.67,0.62035,4.82712,5.63604,0.61272,4.67228,0.61325,0.01904,0.332,20250410,1330
404KE1010001,Nairobi,U.S. Department of State Kenya - Nairobi,-1.23437,36.81732,7.5,-1.25,36.875,356,695,85561.41,11.56867,3.17703,0.011091216,300.711,268.843,292.711,3.17,0.23649,0.97111,1.14971,0.07742,0.60504,0.22356,5e-05,0.057,20250410,1330
129,Naples,,40.8517983,14.26812,14.5,40.75,14.375,524,623,96988.04,5.63795,0.77135,0.0048111244,289.003,251.881,281.003,1.974,0.30413,0.37111,0.86045,0.20612,1.02316,0.1641,0.06174,0.114,20250410,1330
130,Nassau,,25.0443312,-77.3503609,15.9,25.0,-77.5,461,329,101692.25,12.86592,0.09553,0.00638887,297.051,262.304,289.051,3.62,0.17309,1.54342,1.41536,0.26939,4.2281,3.25235,0.00615,0.169,20250410,1330
131,Nay_Pyi_Taw,,19.7633057,96.0785104,14.8,19.75,95.938,440,884,96580.84,11.55675,4.77479,0.008899067,303.079,267.868,295.079,1.348,2.68584,0.61988,43.21724,2.61259,3.16641,0.07858,8e-05,0.378,20250410,1330
148CHD010001,N_Djamena,U.S. Department of State Chad - N'Djamena,12.1348457,15.0557415,14.2,12.25,15.0,410,625,97163.25,3.84192,1.06441,0.0035942975,315.184,268.893,307.184,6.345,0.21309,148.69649,1.37526,0.02958,0.35964,0.06276,4e-05,1.032,20250410,1330
356DS1010001,New_Delhi,U.S. Department of State India - New Delhi,28.63576,77.22445,12.8,28.5,77.188,476,824,97405.36,8.80991,2.4776,0.0067876917,308.231,263.139,300.231,1.27,5.31788,3.59796,30.12712,19.18887,15.20587,0.00856,2e-05,0.934,20250410,1330
360810120,New_York,,40.7269,-73.8933,6.3,40.75,-74.062,524,341,102496.09,3.98576,0.9674,0.002120417,278.64,253.3,270.64,2.87,1.34057,0.62694,2.60579,8.34969,1.63613,0.92681,1.20771,0.226,20250410,1330
133,Niamey,,13.5115963,2.1253854,6.8,13.5,2.188,415,584,97756.33,4.73481,0.85517,0.004437142,314.981,268.595,306.981,2.996,0.43426,23.47053,1.97431,0.08599,0.30745,0.1086,5e-05,0.25,20250410,1330
134,Nicosia,,35.1855659,33.3822764,8.7,35.25,33.438,502,684,101068.375,5.79412,0.19866,0.00040693808,288.291,249.68,280.291,11.076,0.18852,4.47215,0.72024,0.42677,4.009,1.89013,0.02778,0.116,20250410,1330
800260006,Nogales,,31.291294,-110.951508,5.7,31.25,-110.938,486,222,85428.44,1.45477,0.13811,0.0013558883,290.871,263.335,282.871,2.108,0.1146,2.8316,0.81282,0.75751,0.36169,0.12788,4e-05,0.056,20250410,1330
136,Nouakchott,,18.0735299,-15.9582372,8.5,18.0,-15.938,433,526,100961.78,7.46516,0.27031,0.0059348,303.437,265.478,295.437,4.198,0.06054,24.04615,0.4838,0.14169,0.41735,1.83795,0.01303,0.27,20250410,1330
137,Nuevo_Laredo,,27.4779362,-99.549573,13.8,27.5,-99.688,471,258,99855.05,9.923,0.38146,0.0019243357,289.832,261.243,281.832,2.37,0.37969,2.59303,2.34829,0.72285,1.02116,0.96966,0.02619,0.124,20250410,1330
398KAZ010001,Nur_Sultan,U.S. Department of State Kazakhstan - Nur-Sultan,51.125287,71.467217,11.8,51.25,71.562,566,806,97701.29,6.30581,1.40747,0.0044891234,290.817,254.084,282.817,3.271,0.16051,5.6787,1.05775,5.06133,1.67296,0.02371,0.00048,0.504,20250410,1330
138,Nuuk,,64.1814099,-51.6941381,9.9,64.25,-51.562,618,412,96150.984,2.97332,0.32762,0.0011935188,271.519,239.929,263.519,2.396,0.05005,1.64033,0.27973,0.00429,0.75914,0.41362,0.0032,0.096,20250410,1330
139,Osaka,,34.6937249,135.5022535,12.8,34.75,135.625,500,1011,98666.25,8.96577,1.5818,0.005975217,286.08,255.153,278.08,2.332,1.43567,12.14188,4.8118,10.91427,7.27518,1.51414,0.36206,0.562,20250410,1330
140,Oslo,,59.9138688,10.7522454,11.9,60.0,10.625,601,611,96769.04,4.73199,0.95911,0.0038014739,282.115,253.567,274.115,2.201,0.50073,2.40801,2.59017,0.35425,0.47515,0.12395,0.00966,0.145,20250410,1330
60104,Ottawa,,45.434333,-75.67599,10.4,45.5,-75.625,543,335,99941.8,2.81699,0.25017,0.0015021823,271.77,247.252,263.77,0.448,0.15884,0.73967,0.89064,0.9286,1.29027,0.20974,0.45754,0.104,20250410,1330
854BFA010001,Ouagadougou,U.S. Department of State Burkina Faso - Ouagadougou,12.304907,-1.497184,14.3,12.25,-1.562,410,572,97314.56,8.38943,0.89411,0.0078059016,313.257,269.382,305.257,0.958,0.64403,25.1218,3.30262,0.22132,0.44948,0.22845,0.00011,0.3,20250410,1330
143,Panama_City,,8.9823792,-79.5198696,16.0,9.0,-79.375,397,323,99376.56,17.568,1.53743,0.010937627,298.758,269.175,290.758,2.575,0.10628,6.90919,0.90051,0.26266,1.24906,7.04912,0.00096,0.165,20250410,1330
144,Paramaribo,,5.8520355,-55.2038278,16.5,5.75,-55.312,384,400,101370.89,17.43412,1.20251,0.011752839,300.394,269.551,292.394,4.441,0.42369,21.87102,3.70197,0.18823,0.97462,12.48076,0.00019,0.467,20250410,1330
145,Paris,,48.856614,2.3522219,16.1,48.75,2.5,556,585,101482.97,5.48434,0.24129,0.0024879705,287.122,256.903,279.122,4.753,0.30622,1.67376,0.87289,1.32798,2.0238,0.415,0.25836,0.092,20250410,1330
146,Perth,,-31.9523123,115.861309,8.9,-32.0,115.938,233,948,98832.39,5.94463,0.69653,0.00497514,294.385,264.794,286.385,2.582,0.45551,0.74402,4.47018,0.85793,0.47854,0.4721,6e-05,0.079,20250410,1330
586PK4010001,Peshawar,U.S. Department of State Pakistan - Peshawar,34.005852,71.53775,3.9,34.0,71.562,497,806,96035.516,7.51569,0.56609,0.00614929,306.251,260.809,298.251,1.012,1.31491,3.26435,8.32985,6.05259,5.48359,0.01113,1e-05,0.342,20250410,1330
147,Phnom_Penh,,11.5563738,104.9282099,10.0,11.5,105.0,407,913,100604.125,17.90943,3.02227,0.015006382,303.099,270.1,295.099,1.938,1.30538,1.2678,10.49284,1.73079,3.20031,0.87918,0.00831,0.305,20250410,1330
148,Podgorica,,42.4304196,19.2593642,12.2,42.5,19.375,531,639,86628.67,4.23204,0.7157,0.0039206464,276.168,247.211,268.168,1.408,0.34463,1.23631,1.24029,4.52399,9.03183,0.43863,1.40687,0.252,20250410,1330
149,Ponta_Delgada,,37.7394207,-25.6686725,4.0,37.75,-25.625,512,495,101825.28,8.96119,0.76634,0.0032015524,288.82,256.904,280.82,8.713,0.0645,1.96836,0.34667,0.13677,1.22211,2.91185,0.0003,0.113,20250410,1330
150,Port_Louis,,-20.1608912,57.5012222,9.9,-20.25,57.5,280,761,101265.39,17.68207,3.27394,0.009506915,301.21,266.647,293.21,3.134,0.00517,0.13226,0.02777,0.07133,0.40646,6.8107,5e-05,0.07,20250410,1330
151,Port_Moresby,,-9.4438004,147.1802671,6.3,-9.5,147.188,323,1048,92345.42,17.04145,4.27921,0.01312991,294.469,268.693,286.469,0.908,0.03864,0.05534,0.52294,0.52756,0.6652,0.12432,0.00025,0.026,20250410,1330
152,Port_of_Spain,,10.6603196,-61.5085625,11.6,10.75,-61.562,404,380,101475.76,18.08865,3.1961,0.011082691,300.21,267.18,292.21,7.361,0.18279,10.29169,1.45759,0.21081,0.81385,10.29747,0.00052,0.188,20250410,1330
153,Port_au_Prince,,18.594395,-72.3074326,16.4,18.5,-72.188,435,346,94948.54,11.48538,0.88688,0.010294889,297.721,267.984,289.721,0.808,0.25054,1.703,1.16561,0.86396,0.90053,1.23858,0.0041,0.069,20250410,1330
154,Porto_Alegre,,-30.0368176,-51.2089887,5.7,-30.0,-51.25,241,413,100295.09,11.6269,0.11111,0.008162791,295.863,264.102,287.863,1.516,0.35052,3.21756,3.02236,2.01374,0.99854,2.14866,0.01079,0.12,20250410,1330
155,Prague,,50.0755381,14.4378005,9.5,50.0,14.375,561,623,99581.22,4.39202,1.1119,0.0031448938,282.129,254.281,274.129,6.56,0.25924,2.19966,0.9778,0.33582,2.60347,0.55849,2.17171,0.209,20250410,1330
156,Praia,,14.93305,-23.5133267,11.0,15.0,-23.438,421,502,101197.98,12.95275,0.36697,0.0068661617,296.523,266.042,288.523,6.034,0.04829,2.10219,0.36181,0.08273,0.5638,4.37671,0.00029,0.19,20250410,1330
157,Pretoria,,-25.7478676,28.2292712,10.4,-25.75,28.125,258,667,87816.375,7.83589,0.065,0.007089034,299.477,266.081,291.477,2.185,0.44515,1.57946,1.78571,6.58176,3.3699,0.07051,0.00817,0.11,20250410,1330
688PI1010001,Pristina,U.S. Department of State Kosovo - Pristina,42.655959,21.139953,11.9,42.75,21.25,532,645,94884.67,4.88721,0.65085,0.003815027,280.568,246.281,272.568,3.892,0.19354,0.98074,0.72779,2.12656,2.07582,0.10934,1.65062,0.188,20250410,1330
158,Quebec,,46.8615,-71.2572,7.8,46.75,-71.25,548,349,100091.875,2.43116,0.25554,0.0007996637,268.353,247.808,260.353,3.148,0.58534,1.19983,3.391,10.45011,2.14652,0.23081,0.40843,0.078,20250410,1330
159,Quito,,-0.1806532,-78.4678382,8.4,-0.25,-78.438,360,326,68547.43,8.9753,4.48762,--,283.14,268.534,275.14,0.901,0.05884,0.21833,0.66215,0.52763,0.11424,0.0293,0.01522,0.026,20250410,1330
160,Rabat,,33.9715904,-6.8498129,3.9,34.0,-6.875,497,555,100084.2,9.63849,1.82151,0.0058332756,298.881,257.349,290.881,2.773,0.2615,36.86051,1.29671,5.65334,2.71329,0.26029,0.0747,0.433,20250410,1330
104MMR010001,Rangoon,U.S. Department of State Burma - Rangoon,16.8256,96.1445,13.0,16.75,96.25,428,885,100568.42,17.11179,4.7265,0.011991914,302.889,268.341,294.889,4.048,1.10177,1.26981,12.53871,0.62347,2.72781,2.99511,0.00442,0.388,20250410,1330
161,Recife,,-8.0577401,-34.8829629,14.4,-8.0,-35.0,329,465,101295.68,18.72355,3.62117,0.013499601,301.01,269.428,293.01,5.093,0.05249,2.07293,0.51889,0.24461,0.42498,6.47365,0.00032,0.121,20250410,1330
162,Rennes,,48.117266,-1.6777926,15.6,48.0,-1.562,553,572,101322.05,5.79032,0.4451,0.00209733,289.887,256.776,281.887,4.582,0.30282,3.94277,1.03745,0.78967,1.42498,0.30552,0.13906,0.102,20250410,1330
163,Reykjavik,,64.146582,-21.9426354,12.0,64.25,-21.875,618,507,98234.71,6.34483,0.17569,0.005097069,281.132,254.539,273.132,3.184,0.01198,0.6696,0.06458,1.24055,0.86559,1.10167,0.0002,0.097,20250410,1330
164,Riga,,56.9496487,24.1051865,6.2,57.0,24.062,589,654,101057.266,1.91132,0.76651,0.0005763619,273.744,248.734,265.744,6.474,0.04812,1.16792,0.27226,0.10795,0.34223,1.15464,0.00639,0.077,20250410,1330
165,Rio_de_Janeiro,,-22.9068467,-43.1728965,11.5,-23.0,-43.125,269,439,100321.09,14.16774,1.63496,0.011275778,301.3,264.53,293.3,2.059,0.94674,0.62015,8.90255,19.52267,3.94646,2.00953,0.00706,0.194,20250410,1330
682SAU010001,Riyadh,U.S. Department of State Saudi Arabia - Riyadh,24.7135517,46.6752957,12.1,24.75,46.562,460,726,93155.19,4.98369,0.48117,0.0044873017,310.637,264.987,302.637,5.941,0.23104,37.58079,1.57578,9.36696,3.59686,0.34839,0.04161,0.458,20250410,1330
166,Rome,,41.9027835,12.4963655,10.8,42.0,12.5,529,617,95682.88,6.36577,0.78093,0.005186768,288.154,253.652,280.154,2.878,0.20949,1.26435,0.71815,0.11249,1.29727,0.27654,0.23864,0.112,20250410,1330
167,Saint_George_s,,12.0560975,-61.7487996,15.1,12.0,-61.875,409,379,101338.78,17.9222,2.78715,0.011032637,300.046,266.501,292.046,7.061,0.1677,9.92245,1.3017,0.20009,0.7828,10.00938,0.00037,0.181,20250410,1330
168,Saint_Petersburg,,59.9310584,30.3609096,8.1,60.0,30.312,601,674,100281.34,2.39067,0.47407,0.0015816325,272.146,244.452,264.146,0.86,0.01565,0.989,0.14156,0.06484,0.69031,1.2839,0.04643,0.117,20250410,1330
188CRI010001,San_Jose,U.S. Department of State Costa Rica - San Jose,9.949488,-84.142878,8.6,10.0,-84.062,401,308,97043.83,14.44585,1.17721,0.011975419,295.478,268.932,287.478,0.955,0.19188,4.69781,1.9898,0.12475,1.80128,6.35377,0.00316,0.22,20250410,1330
169,San_Salvador,,13.6929403,-89.2181911,18.0,13.75,-89.062,416,292,95686.09,10.50055,0.81593,0.007935093,295.761,269.4,287.761,2.918,0.34641,1.71402,2.70878,0.18088,1.29062,1.64485,0.00297,0.086,20250410,1330
170,Santiago,,-33.4488897,-70.6692655,7.0,-33.5,-70.625,227,351,72130.61,3.51836,0.85885,--,279.812,258.575,271.812,1.861,1.32546,0.49002,9.31813,35.64983,8.52847,0.06865,0.10866,0.076,20250410,1330
171,Santo_Domingo,,18.4860575,-69.9312117,7.4,18.5,-70.0,435,353,100576.25,15.91703,0.97275,0.0111958375,300.66,267.752,292.66,1.483,0.21418,3.00042,1.23591,4.70841,1.50822,5.08091,0.01559,0.137,20250410,1330
076BR1010001,Sao_Paulo,U.S. Department of State Brazil - Sao Paulo,-23.629158,-46.696558,10.0,-23.5,-46.562,266,428,92727.19,13.55649,0.93879,0.012261111,296.475,263.749,288.475,1.998,0.86859,1.53672,6.89191,8.48283,2.20673,0.9265,0.10419,0.16,20250410,1330
173,Sapporo,,43.0617713,141.3544507,10.9,43.0,141.25,533,1029,100371.66,5.78783,0.78683,0.0032511465,279.69,248.886,271.69,2.899,0.91528,4.28678,3.9783,6.17495,5.30348,0.98065,0.52901,0.463,20250410,1330
070BIH010001,Sarajevo,U.S. Department of State Bosnia Herzegovina - Sarajevo,43.856665,18.398205,12.0,43.75,18.438,536,636,90356.67,4.64498,0.59014,0.0041678865,277.769,248.792,269.769,3.205,0.27323,1.8766,0.96744,2.33392,4.69152,0.29584,3.87706,0.227,20250410,1330
174,Seoul,,37.566535,126.9779692,11.7,37.5,126.875,511,983,98496.86,4.97867,0.21792,0.0044860695,282.991,251.567,274.991,0.915,3.17994,5.3715,6.16064,14.65198,6.53408,0.33234,2.92198,0.206,20250410,1330
156SH1010001,Shanghai,U.S. Department of State China - Shanghai,31.210683,121.448226,8.7,31.25,121.562,486,966,100949.94,9.16545,1.39206,0.00513494,286.994,254.408,278.994,2.677,1.62586,2.91978,4.8796,2.58665,9.0195,0.82444,0.42549,0.678,20250410,1330
156SY1010001,Shenyang,U.S. Department of State China - Shenyang,41.78351,123.424434,6.1,41.75,123.438,528,972,98804.92,5.3374,0.16832,0.0021793565,284.974,249.995,276.974,5.938,5.98933,9.4731,14.68198,59.88912,12.73223,0.20834,0.42746,0.25,20250410,1330
702NEA000004,Singapore_City,,1.35735,103.699997,17.6,1.25,103.75,366,909,100611.06,18.87468,4.39524,0.0122610405,299.984,268.95,291.984,1.258,0.82955,1.08819,6.29587,14.66329,6.0497,1.69977,0.04835,0.216,20250410,1330
176,Skopje,,41.9981294,21.4254355,11.3,42.0,21.562,529,646,93529.77,4.37819,0.64048,0.003420786,281.384,246.097,273.384,4.604,0.21046,0.83655,0.81323,3.23886,2.70074,0.14943,0.88926,0.169,20250410,1330
177,Sofia,,42.6977082,23.3218675,11.1,42.75,23.438,532,652,94022.77,4.36025,0.57468,0.0037886659,281.06,245.139,273.06,3.065,0.22911,0.69194,0.82505,2.96602,2.39333,0.11089,1.17939,0.162,20250410,1330
178,Stockholm,,59.3293235,18.0685808,9.4,59.25,18.125,598,635,100695.77,3.06715,0.99007,0.003200683,275.149,252.527,267.149,4.663,0.18059,1.96194,0.63248,0.50037,0.67735,0.99698,0.0996,0.199,20250410,1330
179,Strasbourg,,48.5734053,7.7521113,9.3,48.5,7.812,555,602,99310.86,4.72219,0.67541,0.0019840426,286.619,255.923,278.619,3.107,0.41357,4.89121,1.12544,3.47117,3.3052,0.26094,1.03159,0.132,20250410,1330
180,Surabaya,,-7.2574719,112.7520883,6.7,-7.25,112.812,332,938,100198.1,18.85987,3.43384,0.0155931525,300.465,269.474,292.465,0.882,1.94564,20.38006,12.61582,6.49346,5.78919,3.49788,0.03241,0.456,20250410,1330
181,Suva,,-18.1405049,178.4232507,12.3,-18.25,178.438,288,1148,101098.22,19.22145,1.66143,0.009921121,301.525,267.925,293.525,4.157,0.00498,0.14231,0.03768,0.05472,0.38606,8.71862,0.00011,0.08,20250410,1330
182,Sydney,,-33.8688197,151.2092955,13.7,-33.75,151.25,226,1061,102120.625,11.85171,1.72007,0.0057858876,296.146,257.727,288.146,5.061,0.08712,0.30276,0.50621,9.10388,0.90443,3.55214,0.00805,0.099,20250410,1330
183,Taipei,,25.0329636,121.5654268,3.7,25.0,121.562,461,966,100972.89,13.54603,0.72095,0.010314237,294.379,264.946,286.379,4.362,1.68253,6.05395,11.67823,3.05632,15.11144,0.86046,0.06065,0.632,20250410,1330
184,Tallinn,,59.4369608,24.7535747,7.9,59.5,24.688,599,656,100997.47,1.95611,0.79737,0.000945513,273.428,248.304,265.428,7.118,0.07814,1.02602,0.3544,0.28183,0.31129,0.96794,0.00984,0.085,20250410,1330
860UZB010001,Tashkent,U.S. Department of State Uzbekistan - Tashkent,41.3672,69.2725,12.5,41.25,69.375,526,799,90529.84,7.60209,0.2993,0.005632451,293.215,257.636,285.215,0.268,0.11669,13.91616,0.60223,1.80123,2.10278,0.01543,0.00381,0.183,20250410,1330
185,Tbilisi,,41.7151377,44.827096,12.2,41.75,44.688,528,720,88297.86,4.16244,1.01728,0.00397147,276.271,251.627,268.271,3.569,0.16898,13.99822,0.60922,0.02997,2.8604,0.1259,0.53586,0.351,20250410,1330
186,Tegucigalpa,,14.065049,-87.1715002,7.4,14.0,-87.188,417,298,90792.09,9.83488,0.30953,0.0079007605,289.702,268.95,281.702,1.637,0.32368,1.87318,3.02164,0.09505,1.91271,1.91406,0.06724,0.092,20250410,1330
187,Tel_Aviv,,32.0852999,34.7817676,13.0,32.0,34.688,489,688,99731.66,6.13166,0.16885,0.0051672487,290.126,252.915,282.126,6.922,0.07138,4.93299,0.2981,0.86861,1.66071,2.18527,0.00745,0.125,20250410,1330
188,The_Hague,,52.0704978,4.3006999,9.3,52.0,4.375,569,591,102838.56,5.23851,0.26367,0.002661675,285.061,256.524,277.061,6.389,0.17749,1.84342,0.51313,1.27393,0.91798,1.71725,0.04743,0.079,20250410,1330
189,Thessaloniki,,40.6400629,22.9444191,16.5,40.75,22.812,524,650,97421.04,4.25185,0.63897,0.003460624,287.613,246.711,279.613,4.599,0.25544,0.96353,0.84844,2.32593,2.63862,0.1152,0.05312,0.172,20250410,1330
484MEX010001,Tijuana,U.S. Department of State Mexico - Tijuana,32.523366,-116.952495,14.1,32.5,-117.188,491,203,91171.16,2.65617,0.14615,0.002214572,292.003,263.168,284.003,1.262,0.11125,2.7683,0.6826,0.07833,0.31387,0.05566,6e-05,0.083,20250410,1330
191,Tirana,,41.3275459,19.8186982,13.9,41.25,19.688,526,640,93286.67,5.25171,0.71796,0.004517885,281.218,247.639,273.218,3.206,0.23026,0.73154,0.73097,1.35531,2.29955,0.56005,0.30684,0.133,20250410,1330
192,Tokyo,,35.6761919,139.6503106,8.9,35.75,139.688,504,1024,100657.336,9.45499,1.53748,0.005754419,287.976,254.809,279.976,7.025,1.77145,13.83829,6.93864,13.27477,10.43018,2.90544,0.20038,0.511,20250410,1330
193,Toronto,,43.645451,-79.3891,10.8,43.75,-79.375,536,323,99447.03,3.07481,0.92743,0.0019021255,273.113,249.818,265.113,3.528,0.71523,1.65329,2.49734,10.3267,2.64386,0.12115,1.05342,0.453,20250410,1330
194,Toulouse,,43.604652,1.444209,15.0,43.5,1.562,535,582,99586.06,6.86348,0.13833,0.0052341004,294.796,253.911,286.796,2.833,0.27949,1.57529,1.26083,0.62358,1.72728,0.42112,0.00866,0.11,20250410,1330
195,Tripoli,,32.8872094,13.1913383,14.0,33.0,13.125,493,619,101630.984,8.02782,0.12039,0.0027690902,294.25,257.84,286.25,3.976,0.08406,24.28726,0.41639,1.98685,0.90873,0.44112,0.00033,0.165,20250410,1330
196,Tunis,,36.8064948,10.1815316,13.2,36.75,10.312,508,610,101733.19,9.92016,0.66365,0.003517301,289.739,256.535,281.739,8.711,0.22784,4.93204,0.94584,1.3425,3.04393,5.26376,0.02726,0.184,20250410,1330
496UB1010001,Ulaanbaatar,U.S. Department of State Mongolia - Ulaanbaatar,47.928385,106.92947,12.8,48.0,106.875,553,919,80107.91,2.16603,0.6425,--,266.533,246.467,258.533,7.634,0.09077,2.00402,0.64952,0.14953,1.43073,0.01372,0.01142,0.085,20250410,1330
197,Valletta,,35.8989085,14.5145528,16.9,36.0,14.375,505,623,101748.625,9.66696,0.75265,0.0048659393,289.805,254.066,281.805,4.536,0.17841,7.08854,0.74586,1.58305,2.78904,2.93308,0.01259,0.235,20250410,1330
198,Vancouver,,49.368,-123.277,3.7,49.25,-123.125,558,183,92806.8,3.74756,1.19054,0.0032609252,276.203,252.532,268.203,1.9,0.05638,0.45216,0.39611,0.12392,0.219,0.25039,0.00583,0.225,20250410,1330
199,Vatican_City,,41.902916,12.453389,11.5,42.0,12.5,529,617,95682.88,6.36577,0.78093,0.005186768,288.154,253.652,280.154,2.878,0.20949,1.26435,0.71815,0.11249,1.29727,0.27654,0.23864,0.112,20250410,1330
200,Vienna,,48.2081743,16.3738189,10.3,48.25,16.25,554,629,99486.16,3.88641,0.82478,0.0031120924,282.901,252.979,274.901,8.378,0.30596,2.40948,0.94243,3.16471,2.73449,0.36875,1.48316,0.22,20250410,1330
418LAO010001,Vientiane,U.S. Department of State Laos - Vientiane,17.896122,102.64,14.3,18.0,102.5,433,905,96897.78,17.65423,2.82856,0.01341222,300.441,269.109,292.441,1.321,3.0653,1.80412,35.50152,9.40299,10.08588,0.06565,0.07583,1.369,20250410,1330
201,Vilnius,,54.6871555,25.2796514,7.3,54.75,25.312,580,658,99253.984,1.82351,0.55704,0.0014594111,274.846,246.778,266.846,3.284,0.05277,0.68729,0.24772,0.09225,0.29878,0.64138,0.04239,0.084,20250410,1330
